<<<<<<< HEAD
Age,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes,Attrition
-0.8638134120898596,-0.1492258401953633,-0.8810456618294629,1.1620929871568046,-0.2432640075797169,0.37508742516472243,0.23327479527155212,-0.3718872090678877,0.3764994626930712,-0.6739282903454251,-0.3087696226093385,0.22576110868053278,-0.9380341163331264,0.1590234662737741,-1.083721624807404,-0.4779106770594434,-0.32274042976152784,-0.6830725937925967,-0.5828477568308433,-0.6182056436346907,0
0.5824902877539248,-0.6523884230389025,-0.8810456618294629,0.24554959163652243,-0.6901015793971966,0.37508742516472243,0.23327479527155212,-0.8020376200410951,1.3812410763229528,-1.0780536740748983,-1.1484625963027857,0.22576110868053278,-0.9380341163331264,1.7168954586821146,0.34217412281854914,-0.6558208917727723,-0.6095295067488562,-0.3464791095234597,-1.17159990483074,1.6175847152099418,0
-0.5300510198182171,0.6378997844509654,-0.8810456618294629,0.24554959163652243,0.4518166596919183,0.37508742516472243,-0.6789146002440971,-0.8738394807565409,-1.4620543829842914,-0.6739282903454251,-0.5886672805071542,0.22576110868053278,-0.40036397615614244,0.9379594624779444,0.34217412281854914,0.23373018179387184,-1.183107660723513,-0.6830725937925967,0.8890326131688986,-0.6182056436346907,0
1.2500150722972099,-0.6872610772953854,2.517968983582626,-1.5875371994040421,1.2461945651452158,0.37508742516472243,0.23327479527155212,1.3581852324039734,1.375713509256855,0.13432247711352105,1.6505139826753719,0.22576110868053278,0.5405587691535796,0.1590234662737741,-2.509617372433357,-1.1895515359127586,-1.183107660723513,-0.6830725937925967,-1.17159990483074,-0.6182056436346907,0
0.026219633967853862,1.2780620804449732,-0.3774879365832274,0.24554959163652243,-0.7397501984880277,1.8057487517492932,-1.5911039957597464,-0.08005449296983348,0.38684593438089476,0.5384478608429941,-0.5886672805071542,1.406145032718075,0.2717236990650876,-0.6199125299303961,0.34217412281854914,0.05581996708054302,0.8244158781877856,1.3364883118222246,0.8890326131688986,1.6175847152099418,0
-0.7525592813326455,-0.41077074711898515,2.014411258336391,1.1620929871568046,0.9483028506002291,0.37508742516472243,0.23327479527155212,-0.3527253628033362,-1.1625736339929047,1.7508240120314136,-0.86856493840497,0.22576110868053278,-0.9380341163331264,-0.6199125299303961,1.7680698704445024,-0.833731106486101,-0.6095295067488562,-0.009885625254322862,-0.5828477568308433,1.6175847152099418,0
-1.1975758043615021,0.31657318451622996,-1.0069350931410217,0.24554959163652243,-0.4418584839430412,0.37508742516472243,0.23327479527155212,-0.2293847431694416,0.8340119367792974,-0.6739282903454251,0.5309233510841088,0.22576110868053278,-0.40036397615614244,0.1590234662737741,0.34217412281854914,0.23373018179387184,0.8244158781877856,1.6730817960913615,0.8890326131688986,-0.6182056436346907,0
0.5824902877539248,1.310443830825993,-0.8810456618294629,-1.5875371994040421,1.5937348987810334,-1.0555739014198482,1.1454641907872014,0.09768814996686821,0.39775933602421554,0.13432247711352105,2.210309298471003,-0.9546228153570093,0.4061412341093336,2.495831454886285,0.34217412281854914,-1.01164132119943,-1.183107660723513,-0.6830725937925967,-1.17159990483074,-0.6182056436346907,0
-0.08503449678936033,0.09737364347548018,-1.0069350931410217,1.1620929871568046,-1.0376419130330143,0.37508742516472243,1.1454641907872014,0.06949600833626372,0.14235739107273487,0.5384478608429941,-0.028871964711522733,-0.9546228153570093,-0.5347815112003884,2.495831454886285,0.34217412281854914,-1.01164132119943,-1.183107660723513,-0.6830725937925967,-1.17159990483074,-0.6182056436346907,0
-0.08503449678936033,-0.6598611346652917,-0.7551562305179039,-1.5875371994040421,-0.888696055760521,-1.0555739014198482,1.1454641907872014,0.7403808787020548,-0.9957544945878588,0.5384478608429941,-1.1484625963027857,0.22576110868053278,0.6749763041978256,-0.6199125299303961,0.34217412281854914,1.1232812553605158,1.3979940321624424,-0.3464791095234597,2.3609129831686406,-0.6182056436346907,0
2.2513022491121375,-0.5303341331412122,-1.0069350931410217,1.1620929871568046,1.0972487078727224,0.37508742516472243,0.23327479527155212,0.09196162119815168,-1.6022278144809696,-0.269802906615952,-1.1484625963027857,-0.9546228153570093,0.5405587691535796,-0.6199125299303961,0.34217412281854914,-0.6558208917727723,-0.6095295067488562,-0.3464791095234597,-0.5828477568308433,-0.6182056436346907,0
0.35998202623949643,0.9094083068764395,0.12606978866300803,1.1620929871568046,-0.9879932939421832,1.8057487517492932,0.23327479527155212,-0.9084189044753292,1.1655242282562748,0.13432247711352105,-0.5886672805071542,0.22576110868053278,-0.13152890606765041,0.1590234662737741,0.34217412281854914,0.05581996708054302,0.8244158781877856,-0.3464791095234597,0.8890326131688986,1.6175847152099418,0
-1.7538464581475732,0.22191883724863345,0.00018035735144918244,-1.5875371994040421,-1.3355336275780008,0.37508742516472243,1.1454641907872014,-0.8209792151991575,-1.6186687831903879,-0.6739282903454251,2.490206956368819,-0.9546228153570093,-1.0724516513773725,0.1590234662737741,-1.083721624807404,-0.6558208917727723,-0.6095295067488562,-0.009885625254322862,-0.5828477568308433,-0.6182056436346907,0
-0.4187968890610029,-1.1356237748787372,-0.5033773678947863,1.1620929871568046,-1.5837767230321562,0.37508742516472243,0.23327479527155212,-0.767898698535285,-0.7258958357712,-0.6739282903454251,-0.5886672805071542,-0.9546228153570093,-1.3412867214658644,-0.6199125299303961,0.34217412281854914,-1.01164132119943,-1.183107660723513,-0.6830725937925967,-1.17159990483074,1.6175847152099418,1
0.026219633967853862,0.28668233801067317,0.12606978866300803,0.24554959163652243,1.5937348987810334,0.37508742516472243,-1.5911039957597464,-0.6355277835353375,0.48067284201567845,1.3466986283019402,1.370616324777556,0.22576110868053278,0.8093938392420716,0.1590234662737741,0.34217412281854914,-0.3000004623461146,-0.035951352774199447,-0.6830725937925967,-0.2884716828308949,-0.6182056436346907,0
1.0275068107827816,0.8421539022389367,-0.25159850527166855,0.24554959163652243,-1.7823711993954805,0.37508742516472243,0.23327479527155212,-0.23775428521602732,0.2512079425281939,-0.269802906615952,-0.3087696226093385,-0.9546228153570093,-0.5347815112003884,-0.6199125299303961,1.7680698704445024,-1.01164132119943,-1.183107660723513,-0.6830725937925967,-1.17159990483074,-0.6182056436346907,0
0.4712361569967106,-1.6512408770995917,-0.6292667992063451,-1.5875371994040421,-0.4915071030338723,0.37508742516472243,-0.6789146002440971,0.6646144980698052,-0.6680689803104873,-0.6739282903454251,0.8108210089819246,-0.9546228153570093,-0.40036397615614244,1.7168954586821146,0.34217412281854914,0.23373018179387184,0.8244158781877856,1.6730817960913615,0.8890326131688986,-0.6182056436346907,1
1.4725233338116384,0.5980453224435563,0.12606978866300803,1.1620929871568046,1.6930321369626955,-1.0555739014198482,1.1454641907872014,0.9159210105738655,-1.6322751021223203,1.3466986283019402,-0.028871964711522733,-0.9546228153570093,1.2126464443748095,-0.6199125299303961,0.34217412281854914,-0.4779106770594434,-0.32274042976152784,-0.3464791095234597,-0.2884716828308949,-0.6182056436346907,0
0.35998202623949643,-0.5751704028995475,1.6367429644017144,0.24554959163652243,0.10427632605610071,-1.0555739014198482,0.23327479527155212,0.009367456264740106,-1.1567626019490587,-0.269802906615952,-0.86856493840497,1.406145032718075,-0.40036397615614244,2.495831454886285,0.34217412281854914,-0.1220902476327858,-0.035951352774199447,-0.3464791095234597,-1.17159990483074,1.6175847152099418,1
-0.6413051505754312,-0.9911513501018794,0.00018035735144918244,0.24554959163652243,-1.1865877703055074,-1.0555739014198482,-0.6789146002440971,-0.81062741319417,-0.9525260854811987,-1.0780536740748983,0.25102569318629303,-0.9546228153570093,-1.0724516513773725,1.7168954586821146,0.34217412281854914,-0.833731106486101,-0.6095295067488562,-0.009885625254322862,-0.5828477568308433,1.6175847152099418,0
-1.7538464581475732,-1.618859126718572,0.37784865128612577,0.24554959163652243,1.1965459460543846,1.8057487517492932,-0.6789146002440971,-0.7976325979113132,1.580375223191338,-0.6739282903454251,-0.028871964711522733,-0.9546228153570093,-1.3412867214658644,-2.1777845223387367,0.34217412281854914,-1.01164132119943,-1.183107660723513,-0.6830725937925967,-1.17159990483074,-0.6182056436346907,1
-0.8638134120898596,1.1883895409283027,1.7626323957132732,1.1620929871568046,-0.5908043412155345,0.37508742516472243,1.1454641907872014,-0.9110619177531984,0.5522477488971977,2.5590747794903597,0.25102569318629303,-0.9546228153570093,-0.6691990462446344,0.9379594624779444,0.34217412281854914,-0.6558208917727723,-0.6095295067488562,-0.3464791095234597,-0.5828477568308433,-0.6182056436346907,0
-0.19628862754657453,-0.1268077053161957,0.00018035735144918244,0.24554959163652243,1.5440862796902022,-1.0555739014198482,-0.6789146002440971,0.04460763330299571,0.7260117802570841,2.5590747794903597,1.0907186668797402,-0.9546228153570093,-0.13152890606765041,1.7168954586821146,0.34217412281854914,-1.01164132119943,-0.8963185837361846,-0.6830725937925967,-1.17159990483074,-0.6182056436346907,0
-1.086321673604288,1.651697661764433,-1.0069350931410217,1.1620929871568046,0.7993569933277359,0.37508742516472243,-0.6789146002440971,-0.555356380773306,0.5115705245902749,-0.6739282903454251,-1.1484625963027857,0.22576110868053278,-0.8036165812888805,-0.6199125299303961,0.34217412281854914,-0.3000004623461146,-0.6095295067488562,-0.6830725937925967,0.00590439116905346,-0.6182056436346907,0
-0.9750675428470739,-1.2502053531500381,0.00018035735144918244,-0.6709938038837598,1.2958431842360467,0.37508742516472243,1.1454641907872014,-0.2388555407484728,0.918201035170629,-0.6739282903454251,0.25102569318629303,-0.9546228153570093,-0.5347815112003884,-1.3988485261345665,0.34217412281854914,0.05581996708054302,0.25083772421312894,-0.6830725937925967,0.8890326131688986,-0.6182056436346907,0
1.3612692030544242,1.1335896556681153,-0.25159850527166855,-0.6709938038837598,-1.7327225803046495,-1.0555739014198482,0.23327479527155212,1.0192187795172523,-0.312603898213754,2.1549493957608865,2.490206956368819,-0.9546228153570093,2.0191516546402855,-0.6199125299303961,0.34217412281854914,-0.3000004623461146,-0.6095295067488562,-0.6830725937925967,-1.17159990483074,-0.6182056436346907,0
1.5837774645688525,0.926844634004681,0.6296275139092434,0.24554959163652243,1.0476000887818913,0.37508742516472243,1.1454641907872014,-0.3086751415055167,0.08368014067877648,0.5384478608429941,-1.1484625963027857,0.22576110868053278,0.9438113742863176,-0.6199125299303961,-1.083721624807404,0.05581996708054302,0.8244158781877856,-0.6830725937925967,0.8890326131688986,-0.6182056436346907,0
-0.08503449678936033,-1.1879327562634616,-0.8810456618294629,1.1620929871568046,1.4944376605993712,0.37508742516472243,0.23327479527155212,-0.835736039333927,-0.34066693101086454,0.5384478608429941,-0.5886672805071542,0.22576110868053278,-0.6691990462446344,0.1590234662737741,0.34217412281854914,-0.833731106486101,-0.6095295067488562,-0.009885625254322862,-0.5828477568308433,-0.6182056436346907,0
2.0287939875977092,1.2581348494412687,-0.8810456618294629,0.24554959163652243,1.5440862796902022,0.37508742516472243,1.1454641907872014,2.2733285798661735,1.2736661172673622,-0.269802906615952,-0.5886672805071542,-0.9546228153570093,2.5568217948172696,-0.6199125299303961,0.34217412281854914,-0.3000004623461146,-0.035951352774199447,-0.3464791095234597,-0.5828477568308433,1.6175847152099418,0
-1.4200840658759306,1.4075890819690526,0.12606978866300803,1.1620929871568046,0.5511138978735804,0.37508742516472243,0.23327479527155212,-0.45756488949214663,-1.1844004372795462,-0.6739282903454251,-0.86856493840497,0.22576110868053278,-0.8036165812888805,-0.6199125299303961,1.7680698704445024,-0.3000004623461146,-0.6095295067488562,-0.6830725937925967,-0.2884716828308949,1.6175847152099418,0
-0.7525592813326455,-1.5042775484472708,-0.8810456618294629,0.24554959163652243,0.30287080241942504,0.37508742516472243,-0.6789146002440971,-0.8504928634686966,0.44821610206346474,-0.6739282903454251,0.8108210089819246,0.22576110868053278,-1.3412867214658644,0.1590234662737741,0.34217412281854914,-1.01164132119943,-1.183107660723513,-0.6830725937925967,-1.17159990483074,-0.6182056436346907,0
-1.1975758043615021,-0.5751704028995475,-0.7551562305179039,0.24554959163652243,0.3525194215102561,0.37508742516472243,-1.5911039957597464,-0.7126156708065216,-1.089864867200391,-1.0780536740748983,1.9304116405731875,-0.9546228153570093,-0.5347815112003884,-0.6199125299303961,0.34217412281854914,-0.1220902476327858,-0.035951352774199447,-0.6830725937925967,0.00590439116905346,-0.6182056436346907,1
-1.6425923273903589,-1.3772414507986546,0.2519592199745669,-1.5875371994040421,-1.1369391512146765,0.37508742516472243,-0.6789146002440971,-0.9015911201741672,1.4411939191167797,-0.6739282903454251,-0.5886672805071542,0.22576110868053278,-1.2068691864216183,-1.3988485261345665,0.34217412281854914,-0.833731106486101,-0.8963185837361846,-0.3464791095234597,-0.5828477568308433,-0.6182056436346907,0
-0.08503449678936033,-1.5989318957148673,-0.8810456618294629,-0.6709938038837598,-0.2432640075797169,-1.0555739014198482,0.23327479527155212,0.27719280175548267,-1.4828890588488128,-0.6739282903454251,-0.5886672805071542,1.406145032718075,-0.13152890606765041,-0.6199125299303961,0.34217412281854914,0.5895506112205294,1.3979940321624424,2.3462687646296354,-1.17159990483074,-0.6182056436346907,0
0.026219633967853862,0.7499904588468033,0.6296275139092434,1.1620929871568046,1.44478904150854,0.37508742516472243,-1.5911039957597464,-0.7275927460477802,1.7918400965917871,-0.6739282903454251,-0.86856493840497,0.22576110868053278,0.9438113742863176,-0.6199125299303961,-1.083721624807404,2.01283232892716,0.8244158781877856,3.3560492174370458,3.8327933531683827,-0.6182056436346907,0
0.35998202623949643,-0.11684408981434344,-0.8810456618294629,1.1620929871568046,-0.9879932939421832,0.37508742516472243,-0.6789146002440971,-0.13709952955050975,1.173744712610984,1.7508240120314136,-0.86856493840497,1.406145032718075,-0.40036397615614244,1.7168954586821146,0.34217412281854914,-0.3000004623461146,-0.035951352774199447,-0.3464791095234597,-0.2884716828308949,-0.6182056436346907,0
0.5824902877539248,-1.5067684523227338,-1.0069350931410217,-0.6709938038837598,1.44478904150854,0.37508742516472243,-1.5911039957597464,-0.8284677528197869,0.8813505880633121,0.13432247711352105,0.25102569318629303,0.22576110868053278,-0.40036397615614244,1.7168954586821146,0.34217412281854914,-0.3000004623461146,-0.6095295067488562,-0.3464791095234597,-0.5828477568308433,-0.6182056436346907,0
0.026219633967853862,1.2431894261884902,0.12606978866300803,0.24554959163652243,-0.83904743666969,0.37508742516472243,-0.6789146002440971,-0.47144070920095976,0.9710672535207412,-0.269802906615952,-0.86856493840497,-0.9546228153570093,0.9438113742863176,-0.6199125299303961,-1.083721624807404,-1.01164132119943,-1.183107660723513,-0.6830725937925967,-0.8772238308307917,1.6175847152099418,0
0.693744418511139,0.43862747441392014,0.37784865128612577,-1.5875371994040421,-0.3425612457613791,-1.0555739014198482,-0.6789146002440971,1.761685259492,-1.4069204448121904,-0.6739282903454251,-1.1484625963027857,0.22576110868053278,1.8847341195960396,0.1590234662737741,0.34217412281854914,3.258203831920462,1.6847831091497707,0.32670785901481403,1.4777847611687955,-0.6182056436346907,0
0.35998202623949643,-0.6249884804088088,-0.8810456618294629,-0.6709938038837598,0.6007625169644115,-1.0555739014198482,0.23327479527155212,-0.6364087879612939,-0.11843038845596904,1.3466986283019402,1.9304116405731875,0.22576110868053278,1.2126464443748095,0.1590234662737741,0.34217412281854914,-1.01164132119943,-1.183107660723513,-0.6830725937925967,-1.17159990483074,-0.6182056436346907,0
1.917539856840495,0.03759195046436661,-0.5033773678947863,-1.5875371994040421,0.9979514696910603,0.37508742516472243,-1.5911039957597464,2.8783583693917243,-0.8167463611396235,0.5384478608429941,-1.1484625963027857,0.22576110868053278,1.7503165845517936,0.9379594624779444,-1.083721624807404,-0.4779106770594434,-0.6095295067488562,-0.3464791095234597,-0.5828477568308433,-0.6182056436346907,0
-0.3075427583037887,1.4324981207236833,-0.6292667992063451,0.24554959163652243,0.30287080241942504,0.37508742516472243,0.23327479527155212,0.04416713109001751,-0.21707620071247877,2.5590747794903597,-0.028871964711522733,0.22576110868053278,-0.6691990462446344,0.1590234662737741,0.34217412281854914,-0.6558208917727723,-0.6095295067488562,-0.3464791095234597,-0.5828477568308433,-0.6182056436346907,0
-0.6413051505754312,-0.8118062710685386,-0.25159850527166855,-0.6709938038837598,-1.7327225803046495,0.37508742516472243,-1.5911039957597464,-0.44743333859364814,-1.4337078852094323,-0.6739282903454251,-0.86856493840497,0.22576110868053278,0.2717236990650876,1.7168954586821146,-2.509617372433357,1.1232812553605158,1.6847831091497707,0.32670785901481403,2.3609129831686406,-0.6182056436346907,0
0.693744418511139,-1.2277872182708707,1.5108535330901556,1.1620929871568046,-0.2432640075797169,0.37508742516472243,1.1454641907872014,-0.8985076046833199,0.13697155649551163,1.7508240120314136,1.370616324777556,0.22576110868053278,-0.40036397615614244,-1.3988485261345665,0.34217412281854914,-0.6558208917727723,-0.6095295067488562,-0.3464791095234597,-0.5828477568308433,-0.6182056436346907,0
0.693744418511139,1.6616612772662853,-0.12570907396010966,0.24554959163652243,0.40216804060108724,0.37508742516472243,0.23327479527155212,-0.3998590995920031,-1.7071098562479483,0.5384478608429941,-0.3087696226093385,-0.9546228153570093,-0.40036397615614244,0.1590234662737741,0.34217412281854914,-0.3000004623461146,-0.6095295067488562,-0.6830725937925967,-0.5828477568308433,1.6175847152099418,0
-1.3088299351187165,0.2119552217467812,-0.6292667992063451,-0.6709938038837598,1.6433835178718643,-1.0555739014198482,1.1454641907872014,-0.4075678883191215,-0.3092023184807709,-0.6739282903454251,-1.1484625963027857,-0.9546228153570093,-0.8036165812888805,0.1590234662737741,0.34217412281854914,-0.3000004623461146,-0.035951352774199447,-0.3464791095234597,-0.2884716828308949,1.6175847152099418,0
0.026219633967853862,0.6403906883264284,2.014411258336391,-0.6709938038837598,0.30287080241942504,0.37508742516472243,0.23327479527155212,-0.4159374303657072,1.359839470502934,0.13432247711352105,-0.028871964711522733,1.406145032718075,0.5405587691535796,-0.6199125299303961,0.34217412281854914,1.1232812553605158,1.9715721861370992,2.6828622488987723,0.8890326131688986,1.6175847152099418,0
-0.6413051505754312,-1.1879327562634616,-1.0069350931410217,1.1620929871568046,1.5937348987810334,-1.0555739014198482,-1.5911039957597464,-0.9073176489428838,0.27232608337046393,-0.6739282903454251,-0.86856493840497,0.22576110868053278,-0.9380341163331264,0.1590234662737741,0.34217412281854914,-0.4779106770594434,-0.6095295067488562,0.32670785901481403,-0.5828477568308433,-0.6182056436346907,0
0.24872789548228225,1.0264807890232035,-1.0069350931410217,-0.6709938038837598,-0.6901015793971966,0.37508742516472243,0.23327479527155212,2.832325888135503,-0.8586991778464149,-0.6739282903454251,-0.3087696226093385,0.22576110868053278,1.3470639794190555,0.1590234662737741,0.34217412281854914,2.5465629730671466,1.111204955175114,-0.3464791095234597,0.5946565391689502,1.6175847152099418,0
-0.7525592813326455,0.6877178619602267,0.37784865128612577,-0.6709938038837598,0.849005612418567,0.37508742516472243,0.23327479527155212,0.05275692424309232,0.7492559084324686,-1.0780536740748983,-1.1484625963027857,-0.9546228153570093,-0.6691990462446344,2.495831454886285,0.34217412281854914,-0.3000004623461146,-0.035951352774199447,0.6633013432839509,0.00590439116905346,-0.6182056436346907,0
0.4712361569967106,-0.4008071316171329,-1.0069350931410217,-0.6709938038837598,-0.83904743666969,1.8057487517492932,-1.5911039957597464,0.45251268252080434,0.7503897683434629,-0.6739282903454251,0.25102569318629303,0.22576110868053278,-0.13152890606765041,-0.6199125299303961,0.34217412281854914,0.5895506112205294,0.8244158781877856,-0.6830725937925967,0.8890326131688986,-0.6182056436346907,0
-0.9750675428470739,1.230734906811175,1.00729580784392,0.24554959163652243,0.6504111360552427,0.37508742516472243,-1.5911039957597464,-0.39193005975839557,-0.10439887205741377,-0.6739282903454251,-0.86856493840497,0.22576110868053278,-0.13152890606765041,-0.6199125299303961,0.34217412281854914,0.5895506112205294,-1.183107660723513,-0.3464791095234597,1.1834086871688472,-0.6182056436346907,0
-1.3088299351187165,-0.29369826497222107,-0.7551562305179039,-1.5875371994040421,1.2461945651452158,0.37508742516472243,-1.5911039957597464,-0.50800239287815,-0.6910296435081232,0.9425732445724672,-0.5886672805071542,0.22576110868053278,-0.6691990462446344,1.7168954586821146,0.34217412281854914,-0.833731106486101,-0.6095295067488562,-0.6830725937925967,-0.5828477568308433,-0.6182056436346907,1
1.6950315953260666,-1.2128417950180923,-0.7551562305179039,1.1620929871568046,-1.3355336275780008,-1.0555739014198482,0.23327479527155212,0.35934646447591606,0.7564842653650576,-0.269802906615952,-0.3087696226093385,-0.9546228153570093,2.2879867247287775,0.9379594624779444,0.34217412281854914,-0.3000004623461146,-0.035951352774199447,-0.6830725937925967,0.00590439116905346,1.6175847152099418,0
0.9162526800255674,-1.5291865872019015,0.12606978866300803,-1.5875371994040421,0.1539249451469318,0.37508742516472243,1.1454641907872014,-0.8112881665136372,-0.6543209288896807,0.13432247711352105,1.6505139826753719,1.406145032718075,-0.40036397615614244,0.1590234662737741,-1.083721624807404,-0.833731106486101,-0.6095295067488562,-0.6830725937925967,-0.5828477568308433,-0.6182056436346907,0
1.6950315953260666,1.7040066431491574,-0.6292667992063451,1.1620929871568046,-1.7823711993954805,0.37508742516472243,1.1454641907872014,2.2504224647913076,-0.5614861486770171,-0.269802906615952,-0.5886672805071542,-0.9546228153570093,2.6912393298615154,-0.6199125299303961,-2.509617372433357,-0.3000004623461146,-0.6095295067488562,-0.3464791095234597,0.00590439116905346,-0.6182056436346907,0
0.5824902877539248,-0.6822792695444593,2.517968983582626,-1.5875371994040421,1.2958431842360467,0.37508742516472243,0.23327479527155212,-0.39237056197137377,-0.18986356284861403,-0.269802906615952,-1.1484625963027857,0.22576110868053278,1.0782289093305637,0.1590234662737741,0.34217412281854914,-0.3000004623461146,-0.035951352774199447,-0.6830725937925967,-0.5828477568308433,-0.6182056436346907,0
-0.7525592813326455,-1.2178236027690184,-0.8810456618294629,0.24554959163652243,-1.1369391512146765,-2.486235228004419,1.1454641907872014,-0.05428511351060908,1.491225487689406,-0.269802906615952,1.370616324777556,-0.9546228153570093,0.0028886289765955833,-0.6199125299303961,0.34217412281854914,-0.3000004623461146,-0.035951352774199447,-0.6830725937925967,-0.5828477568308433,-0.6182056436346907,0
1.0275068107827816,1.691552123771842,1.1331852391554789,0.24554959163652243,1.0476000887818913,0.37508742516472243,0.23327479527155212,-0.336426780923143,1.7068006032672096,-0.269802906615952,-0.3087696226093385,0.22576110868053278,1.0782289093305637,1.7168954586821146,-1.083721624807404,0.5895506112205294,0.8244158781877856,-0.6830725937925967,1.1834086871688472,-0.6182056436346907,0
0.5824902877539248,1.4001163703426633,2.3920795522710674,1.1620929871568046,1.0972487078727224,-1.0555739014198482,1.1454641907872014,-0.399638848485514,-1.401109412768344,-1.0780536740748983,-1.1484625963027857,2.586528956755617,-0.5347815112003884,0.9379594624779444,1.7680698704445024,-0.1220902476327858,0.25083772421312894,-0.6830725937925967,0.00590439116905346,-0.6182056436346907,0
-1.4200840658759306,1.5993886803797086,-1.0069350931410217,-1.5875371994040421,-0.1936153884888858,0.37508742516472243,-0.6789146002440971,-0.6905905601576118,1.0913981365750183,-0.6739282903454251,0.25102569318629303,-0.9546228153570093,-0.6691990462446344,0.9379594624779444,0.34217412281854914,-0.3000004623461146,-0.32274042976152784,-0.3464791095234597,0.00590439116905346,1.6175847152099418,1
0.13747376472506806,1.7040066431491574,-0.8810456618294629,1.1620929871568046,-1.1865877703055074,0.37508742516472243,1.1454641907872014,-1.020967219891258,-0.3069345986587822,-0.6739282903454251,2.210309298471003,0.22576110868053278,-1.3412867214658644,0.1590234662737741,0.34217412281854914,-1.01164132119943,-1.183107660723513,-0.6830725937925967,-1.17159990483074,1.6175847152099418,0
0.35998202623949643,1.4748434866065554,-0.8810456618294629,0.24554959163652243,0.6504111360552427,0.37508742516472243,0.23327479527155212,2.5777156090341062,-0.17710763884992742,-1.0780536740748983,-0.3087696226093385,-0.9546228153570093,1.3470639794190555,-0.6199125299303961,0.34217412281854914,2.368652758353818,3.118728494086412,-0.3464791095234597,2.3609129831686406,-0.6182056436346907,0
-1.1975758043615021,1.3527891967088652,1.7626323957132732,-1.5875371994040421,1.1965459460543846,0.37508742516472243,1.1454641907872014,-0.7601899098081666,-1.5930152027041404,-0.6739282903454251,1.9304116405731875,1.406145032718075,-1.0724516513773725,0.1590234662737741,-2.509617372433357,-0.6558208917727723,-0.6095295067488562,-0.6830725937925967,-0.5828477568308433,-0.6182056436346907,0
-0.7525592813326455,1.4798252943574814,-0.7551562305179039,0.24554959163652243,-0.6404529603063656,0.37508742516472243,1.1454641907872014,-0.9339680328280646,0.34900335985145786,0.5384478608429941,-0.028871964711522733,0.22576110868053278,-0.2659464411118964,0.1590234662737741,-2.509617372433357,-0.3000004623461146,-0.32274042976152784,-0.3464791095234597,0.00590439116905346,-0.6182056436346907,0
-0.8638134120898596,0.4485910899157724,-0.7551562305179039,-0.6709938038837598,1.345491803326878,-1.0555739014198482,0.23327479527155212,1.2328623528116769,1.0281854465370823,-0.6739282903454251,0.8108210089819246,-0.9546228153570093,-0.13152890606765041,-0.6199125299303961,0.34217412281854914,0.5895506112205294,-0.6095295067488562,-0.6830725937925967,0.8890326131688986,-0.6182056436346907,0
-0.8638134120898596,-0.9911513501018794,2.014411258336391,0.24554959163652243,0.253222183328594,-1.0555739014198482,-0.6789146002440971,-0.8350752860144598,0.5709564374286048,0.9425732445724672,0.25102569318629303,-0.9546228153570093,-0.6691990462446344,-0.6199125299303961,1.7680698704445024,-0.833731106486101,-0.6095295067488562,-0.3464791095234597,-0.8772238308307917,-0.6182056436346907,1
-1.9763547196620015,-0.7893881361893711,-0.8810456618294629,-1.5875371994040421,-0.6901015793971966,-1.0555739014198482,1.1454641907872014,-0.831110766097656,0.5903737884043833,-0.6739282903454251,-0.86856493840497,-0.9546228153570093,-1.3412867214658644,0.1590234662737741,1.7680698704445024,-1.01164132119943,-1.183107660723513,-0.6830725937925967,-1.17159990483074,-0.6182056436346907,1
-0.7525592813326455,1.4748434866065554,1.6367429644017144,0.24554959163652243,0.1539249451469318,0.37508742516472243,-1.5911039957597464,0.4569177046505863,-1.6131412161242904,-1.0780536740748983,-1.1484625963027857,-0.9546228153570093,-0.13152890606765041,0.1590234662737741,0.34217412281854914,0.41164039650720063,1.111204955175114,1.6730817960913615,1.1834086871688472,-0.6182056436346907,0
2.2513022491121375,-1.4843503174435664,2.517968983582626,-1.5875371994040421,-0.4915071030338723,-1.0555739014198482,1.1454641907872014,1.7136705182773768,1.1098233601286767,0.13432247711352105,-0.86856493840497,0.22576110868053278,2.825656864905761,0.1590234662737741,-1.083721624807404,-1.01164132119943,-1.183107660723513,-0.6830725937925967,-1.17159990483074,-0.6182056436346907,0
1.4725233338116384,0.7300632278430987,2.517968983582626,-0.6709938038837598,1.0972487078727224,-1.0555739014198482,0.23327479527155212,2.358565758077454,-0.7026517075958155,-1.0780536740748983,-0.028871964711522733,0.22576110868053278,2.2879867247287775,-0.6199125299303961,0.34217412281854914,3.6140242613471196,1.6847831091497707,4.365829670244457,0.8890326131688986,-0.6182056436346907,0
